place,address
イオン鹿児島,鹿児島県鹿児島市東開町７
イオン姶良,鹿児島県姶良郡姶良町東餅田３３６
イオン隼人国分,鹿児島県霧島市隼人町見次１２２９
ＴＨＥ　３ＲＤ　ＰＬＡＮＥＴ　ジャングルパーク鹿児島店,鹿児島県鹿児島市与次郎１丁目１１番１号フレスポジャングルパーク２Ｆ
モーリーファンタジー姶良,鹿児島県姶良市東餅田３３６イオン３Ｆ
モーリーファンタジー鹿児島,鹿児島県鹿児島市東開町７イオンモール３Ｆ
モーリーファンタジー隼人国分,鹿児島県霧島市隼人町見次１２２９イオン２Ｆ
ビックカメラ鹿児島中央駅店,鹿児島県鹿児島市中央町１－１１階トイズコーナー
