place,address
ふぇすたらんど下松,山口県下松市南花岡六丁目８番１号サンリブ下松店内
モーリーファンタジー光,山口県光市浅江字木園１７５６−１イオン２Ｆ
モーリーファンタジー防府,山口県防府市中央町１−３イオン３Ｆ
イオン防府,山口県防府市中央町１−３
フジグラン宇部,山口県宇部市明神町３−１−１
西友ザ・モール周南,山口県下松市中央町２１−３
てくもぴあ山口店,山口県山口市大内御堀１３０２−１ゆめタウン山口２階
てくもぴあ宇部店,山口県宇部市大字妻崎開作４１１ゆめタウン宇部２Ｆ
トイザらス下関,山口県下関市ゆめタウン１−１ゆめタウン長府内
トイザらス山口,山口県山口市大内長野５８１ザ・ビッグ大内２Ｆ
