place,address
テックランド徳島本店,徳島県徳島市中吉野町４−１−１
セガ徳島スエヒロボウル,徳島県徳島市南末広町４−９５−２
パロ小松島,徳島県小松島市小松島町字領田２０番地小松島ショッピングプラザルピア１Ｆ
ポップンパーク貞光,徳島県美馬郡つるぎ町貞光字中須賀３３−１
フジグラン北島,徳島県板野郡北島町鯛浜字西ノ須１７４番地
フジグラン石井,徳島県名西郡石井町坂川原５４４番地１
フジグラン阿南,徳島県阿南市領家町土倉１０
おもちゃのイルカ,徳島県板野郡藍住町奥野字東中須８８−１ゆめタウン徳島２Ｆ
セガ徳島スエヒロボウル,徳島県徳島市南末広町４−９５−２
おもちゃのイルカ,徳島県板野郡藍住町奥野字東中須８８−１ゆめタウン徳島２Ｆ
