place,address
ニシダヤ中央,兵庫県尼崎市神田中通３−４１
そごう神戸,兵庫県神戸市中央区小野柄通８−１−８そごう神戸店８Ｆ
トイザらス明石,兵庫県明石市東仲ノ町６−１アスピア明石南館３Ｆ
アル・プラザあまがさき,兵庫県尼崎市潮江１−３−１
タイトーＦステーション　ＨＡＴ神戸店,兵庫県神戸市中央区脇浜海岸通２−２−２ブルメールＨＡＴ神戸２Ｆ
イトーヨーカドー加古川,兵庫県加古川市別府町緑町２
イトーヨーカドー広畑,兵庫県姫路市広畑区夢前町１−１
イトーヨーカドー明石,兵庫県明石市二見町西二見１４５４
イトーヨーカドー甲子園,兵庫県西宮市甲子園八番町１−１００
らんらんらんど篠山,兵庫県篠山市杉２６５−１バザールタウン２階
